mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_min_child_weight,param_max_depth,param_gamma,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
94.7294164498647,0.4013434207600301,2.118400494257609,0.008003619155175772,1.0,5,3,5,1.0,"{'subsample': 1.0, 'min_child_weight': 5, 'max_depth': 3, 'gamma': 5, 'colsample_bytree': 1.0}",0.6646154647383351,0.6651374842926102,0.6671556324520309,0.6656361938276588,0.0010953375137940772,5
139.6752499739329,3.536148873773393,4.140642960866292,0.04013884521227045,0.6,1,5,1.5,0.8,"{'subsample': 0.6, 'min_child_weight': 1, 'max_depth': 5, 'gamma': 1.5, 'colsample_bytree': 0.8}",0.6924525057150642,0.6938813060029159,0.6950658047670297,0.6937998721616699,0.0010684276879683206,1
128.7180674870809,3.686098297223504,4.087459643681844,0.04617398931206436,0.8,5,5,1,0.8,"{'subsample': 0.8, 'min_child_weight': 5, 'max_depth': 5, 'gamma': 1, 'colsample_bytree': 0.8}",0.692076520510748,0.6939784391592154,0.6946523962441651,0.6935691186380429,0.0010907005135207181,2
98.81071456273396,1.3468081147463349,4.158194382985433,0.033551365109002924,1.0,5,5,5,0.6,"{'subsample': 1.0, 'min_child_weight': 5, 'max_depth': 5, 'gamma': 5, 'colsample_bytree': 0.6}",0.6895627021612667,0.691553041205291,0.6923691055062413,0.6911616162909331,0.001178667335413551,3
111.47413841883342,3.989458410917137,3.00435201327006,0.018296208451146594,0.8,1,4,1,1.0,"{'subsample': 0.8, 'min_child_weight': 1, 'max_depth': 4, 'gamma': 1, 'colsample_bytree': 1.0}",0.6796080247338095,0.68070318291783,0.6821248695463301,0.6808120257326565,0.0010303759900581418,4
